ID,Language_ID,Parameter_ID,Value,Source_Language_ID,Inventory_ID,OnlyInLoanwords,Result,NewDistinction,PhonemeComments
628,sout2750,A933E2A015DCF1AB1B946DBA04C1958C,ç,russ1263,212,no,to be checked,to be checked,"occurs in native words in narrow distribution, borrowing has broadened its distribution"
629,sout2750,1832D7834F81DD97E33C58D9F70EC5C6,ɣ,russ1263,212,yes,to be checked,to be checked,Replacing native /ʁ/ in the youger generation. (Marginal/dialectal in Russian)
630,sout2750,F62AFB705D2A2D30BB41CF3FBE917891,x,russ1263,212,yes,to be checked,to be checked,Replacing native /q/ in the youger generation
631,sril1245,86E80A7DA80F7F58CA76F85BACA48F86,f,"stan1318,stan1293",213,yes,new phoneme,no,"/f/ is uncommon, only two non-loan fricatives"
632,sril1245,8DEC1745406483DE6A8030A28A69B646,mb,sinh1246,213,no,other distributional change,no,prenasalized stops appear in Sinhala but not only in Sinhala loans. Phonetically different from nasal+stop clusters
633,sril1245,6910328C2AAA6011720FA21FFE1665D8,nd,sinh1246,213,no,other distributional change,no,prenasalized stops appear in Sinhala but not only in Sinhala loans. Phonetically different from nasal+stop clusters
634,sril1245,E849BE91DF350F760A79E17668E93092,ɲɟ,sinh1246,213,no,other distributional change,no,prenasalized stops appear in Sinhala but not only in Sinhala loans. Phonetically different from nasal+stop clusters
635,sril1245,95A609A900A52E93F9252FD72E8D136F,ŋɡ,sinh1246,213,no,other distributional change,no,prenasalized stops appear in Sinhala but not only in Sinhala loans. Phonetically different from nasal+stop clusters
636,sril1245,9E7CDEEE9F0DE43C10181AE483F62CBD,ʃ,"stan1318,stan1293",213,yes,new phoneme,no,
637,sril1245,E77FDA2EAABA78B3E55A968B2257CF26,z,"stan1318,stan1293",213,yes,new phoneme,no,
638,stan1306,86E80A7DA80F7F58CA76F85BACA48F86,f,,214,yes,to be checked,to be checked,(loan)
639,stan1306,9E7CDEEE9F0DE43C10181AE483F62CBD,ʃ,,214,yes,to be checked,to be checked,(loan)
640,stan1306,033ACAA664F151FC56BC9595526BCFA4,v,,214,yes,to be checked,to be checked,(loan)
641,stan1306,F62AFB705D2A2D30BB41CF3FBE917891,x,,214,yes,to be checked,to be checked,(loan)
642,stan1306,E77FDA2EAABA78B3E55A968B2257CF26,z,,214,yes,to be checked,to be checked,(loan)
643,suab1238,5A838FF4DABE1950734CFAFAB9383903,k,stan1306,215,mostly,new phoneme,no,Source language: Papuan Malay?
644,hula1244,5D1D7FB69E1A3C0C60001FBC0C19ED87,r,,216,yes,to be checked,to be checked,
645,sout2808,77A6E615B559575F079FED0B9C0885EF,pʃʰ,birw1238,217,yes,new phoneme,to be checked,"Yes, it really is a voiceless aspirated bilabial–palatoalveolar affricate."
646,sout2808,5D1D7FB69E1A3C0C60001FBC0C19ED87,r,,217,unknown,phonologization of allophone,to be checked,"[r] occurs as an allophone of /t/ and /d/ in postnasal contexts, but outside of those contexts it is clear Sotho-Tswana influence. Whether allophonic [n(d)r] occurred before the introduction of /r/ is unknown at this point, so whether this was a case of the introduction of a new phoneme or phonologization of an allophone is not certain. Source language: Northern Sotho or Tswana"
647,sumi1235,BF93B485560325B98EACB69D278AD493,ɹ,,218,yes,other distributional change,unknown,
648,taba1266,86E80A7DA80F7F58CA76F85BACA48F86,f,stan1288,220,yes,to be checked,to be checked,(loan) Source language: Spanish?
649,taba1266,ECC959553F23387998DAF88D69D7736C,ɡ,stan1288,220,unknown,to be checked,to be checked,"(limited,loan) Source language: Spanish?"
650,sout2697,852A220443D41F0A63671A2F4DEC9788,c,,221,yes,other distributional change,unknown,
651,sout2697,BD29F40254AA0996800A773122397C28,kʰ,,221,yes,other distributional change,unknown,
652,tafi1243,E9F92ED438311DEF47430F2DC3038C22,ɸ,ewee1241,222,yes,to be checked,to be checked,
653,taga1270,199408E3D0668F10F475143F0E8CC0CB,e,stan1288,223,no,to be checked,to be checked,
654,taga1270,86E80A7DA80F7F58CA76F85BACA48F86,f,"stan1288,stan1293",223,yes,to be checked,to be checked,less educated speakers tend more to use [p] in Spanish loans. in English loans [f] is more regular
655,taga1270,5AC0158A367D59E8C16A876321E578AB,o,stan1288,223,no,to be checked,to be checked,
656,taga1270,1348048F53951A5E29ABA6D5360925BA,t̠ʃ,"stan1288,stan1293,mand1415",223,no,to be checked,to be checked,
657,bunu1267,C7364BE7F76504D8DE329FFF30C42424,d̠ʒ,nucl1643,224,yes,new phoneme,affricate,
658,bunu1267,199408E3D0668F10F475143F0E8CC0CB,e,"minn1241,stan1293",224,no,new phoneme,mid vowels,"sometimes /ɛ/, appears in several interjections"
659,bunu1267,ECC959553F23387998DAF88D69D7736C,ɡ,stan1293,224,yes,new phoneme,no,in native phonology voiced stops are implosive.
660,tapi1253,694212B746622E482E0E58D50036100E,b,stan1288,225,yes,other distributional change,no,"limited to recent loans, in other loans it was substituted with [w]/[mb]"
661,tapi1253,86E80A7DA80F7F58CA76F85BACA48F86,f,stan1288,225,yes,other distributional change,unknown,in other loans it was substituted with /p/
662,tapi1253,ECC959553F23387998DAF88D69D7736C,ɡ,stan1288,225,yes,other distributional change,unknown,"word initial only, in one other loan was substituted with /ŋ/"
663,tapi1253,1832D7834F81DD97E33C58D9F70EC5C6,ɣ,stan1288,225,yes,other distributional change,unknown,"word initial only, in other loans it was substituted with /ŋg/"
664,tapi1253,A2DFF488C07B9A11B5DF5EA37214750D,β,stan1288,225,no,to be checked,to be checked,"occurs as an allophone of /w/ in certain environments, borrowing has broadened its distribution. in other loans it was substituted with [w], according to the complementary distribution of the /w/ allophones"
665,tari1256,694212B746622E482E0E58D50036100E,b,tuca1252,226,no,to be checked,to be checked,
666,tari1256,ECC959553F23387998DAF88D69D7736C,ɡ,braz1246,226,yes,to be checked,to be checked,
667,tata1255,72FB536ACFF408163656BBCDAFCAC6F6,a,russ1263,227,yes,other distributional change,unknown,
668,tata1255,1883B4EB79FD08129F5AFD246D136228,ɕː,russ1263,227,yes,other distributional change,unknown,
669,tata1255,8A61A9B6039DB852CE150BEC6198AFE5,ɛ,russ1263,227,yes,other distributional change,unknown,
670,tata1255,86E80A7DA80F7F58CA76F85BACA48F86,f,russ1263,227,yes,other distributional change,unknown,
671,tata1255,3A3393BDCDC64FE0B39793147F9DBA7D,ɨ,russ1263,227,yes,other distributional change,unknown,
672,tata1255,55C328C4539D138964636333EABA3949,ɔ,russ1263,227,yes,other distributional change,unknown,
673,tata1255,F98D1F5885EED9A2408A55B509F263BD,tɕ,russ1263,227,yes,other distributional change,unknown,
674,tata1255,106C7FE93D986D037407524D08F3599A,ts,russ1263,227,yes,other distributional change,unknown,
675,tata1255,033ACAA664F151FC56BC9595526BCFA4,v,russ1263,227,yes,other distributional change,unknown,
676,taus1251,795215076D89B5B17C0D147BE5C341E3,ɾ,,228,yes,other distributional change,unknown,
677,taus1251,E77FDA2EAABA78B3E55A968B2257CF26,z,,228,yes,other distributional change,unknown,
678,tauy1241,694212B746622E482E0E58D50036100E,b,,229,no,to be checked,to be checked,occurs in native words as an allophone of /t/ in narrow distribution (after nasals). borrowing has broadened its distribution. phonetically - allways prenasalized intervocally
679,tauy1241,ECC959553F23387998DAF88D69D7736C,ɡ,,229,no,to be checked,to be checked,occurs in native words as an allophone of /k/ in narrow distribution (after nasals). borrowing has broadened its distribution. phonetically - allways prenasalized intervocally
680,tele1256,E6253384902D489FDB1FE487B7ED4AB2,d,,230,unknown,to be checked,to be checked,"(allo,loan,restricted)"
681,tele1256,ECC959553F23387998DAF88D69D7736C,ɡ,,230,unknown,to be checked,to be checked,"(loan,surface)"
682,tele1256,2D6FB64B3CDC3549EF11DB98A66A9EAD,p,,230,unknown,to be checked,to be checked,"(loan,allo)"
683,telu1262,584E53EB5DC897FE333F996BB3854365,b̤,"sans1269,stan1293",231,yes,to be checked,to be checked,"Has unaspirated phoneme, borrowed aspiration. in educated speech"
684,telu1262,F52FDCB8A1E6B74B993DE6E648C10637,d̤,"sans1269,stan1293",231,yes,to be checked,to be checked,"Has unaspirated phoneme, borrowed aspiration. in educated speech"
685,telu1262,BA7B8BF8A92A7A8A5AC7AC7D08B424B6,d̠̤ʒ̤,"sans1269,stan1293",231,yes,to be checked,to be checked,"Has unaspirated phoneme, borrowed aspiration. in educated speech"
686,telu1262,D32D22D7FB8C895910556E91EE6B372A,ɖ̤,"sans1269,stan1293",231,yes,to be checked,to be checked,"Has unaspirated phoneme, borrowed aspiration. in educated speech"
687,telu1262,86E80A7DA80F7F58CA76F85BACA48F86,f,"sans1269,stan1293",231,yes,to be checked,to be checked,in educated speech
688,telu1262,99BEFB40F8A6555031418CD050561EEE,ɡ̤,"sans1269,stan1293",231,yes,to be checked,to be checked,"Has unaspirated phoneme, borrowed aspiration. in educated speech"
689,telu1262,E7FBD92350B3CA8B7B5D77E36A607068,h,"sans1269,stan1293",231,yes,to be checked,to be checked,in educated speech
690,telu1262,BD29F40254AA0996800A773122397C28,kʰ,"sans1269,stan1293",231,yes,to be checked,to be checked,"Has unaspirated phoneme, borrowed aspiration. in educated speech"
691,telu1262,512D7E3344FCD21B1EE47971D72DB39A,ɭ,"sans1269,stan1293",231,yes,to be checked,to be checked,in educated speech. has lateral /l/ and retroflexes
692,telu1262,6838968A8DAA29313F3FD0EF4CE0AF3C,ɳ,"sans1269,stan1293",231,yes,to be checked,to be checked,in educated speech. has nasals and retroflexes
693,telu1262,6E065D8A2F199BCBC7CA7074EC4DE834,pʰ,"sans1269,stan1293",231,yes,to be checked,to be checked,"Has unaspirated phoneme, borrowed aspiration. in educated speech"
694,telu1262,9B4FF3CA9C2C2CC0884F937ECD88C04D,ʂ,"sans1269,stan1293",231,yes,to be checked,to be checked,in educated speech. has sibilant /s/ and retroflexes
695,telu1262,9E7CDEEE9F0DE43C10181AE483F62CBD,ʃ,"sans1269,stan1293",231,yes,to be checked,to be checked,in educated speech
696,telu1262,4EEF82037BC182F6353941401E583F45,tʰ,"sans1269,stan1293",231,yes,to be checked,to be checked,"Has unaspirated phoneme, borrowed aspiration. in educated speech"
697,telu1262,9C6117430968F42700ACD02E4E7442F7,t̠ʃʰ,"sans1269,stan1293",231,yes,to be checked,to be checked,"Has unaspirated phoneme, borrowed aspiration. in educated speech"
698,telu1262,4364823B8F03525E91440277AEC22689,ʈʰ,"sans1269,stan1293",231,yes,to be checked,to be checked,"Has unaspirated phoneme, borrowed aspiration. in educated speech"
699,thao1240,941ED37AAF5E9C4E1B40D85008C6B2D9,ŋ,"minn1241,bunu1267",232,no,other distributional change,no,appears in names and onomatopeia
700,thao1240,0844E3AEAF1C8E3837465942B92FE4C5,ʔ,bunu1267,232,no,new phoneme,glottal,marginally contrastive in native phonology
701,ticu1245,86E80A7DA80F7F58CA76F85BACA48F86,f,,233,yes,to be checked,to be checked,(loan)
702,ticu1245,795215076D89B5B17C0D147BE5C341E3,ɾ,,233,unknown,to be checked,to be checked,"(loan,allo) spaAllophoneDescription: [l]"
703,ticu1245,7FF174469DAC4E61520F4E1610B2F088,s,,233,yes,to be checked,to be checked,(loan)
704,kumi1248,694212B746622E482E0E58D50036100E,b,stan1288,234,yes,new phoneme,to be checked,
705,kumi1248,E6253384902D489FDB1FE487B7ED4AB2,d,stan1288,234,yes,new phoneme,to be checked,
706,kumi1248,C74BECEC6C9DBC95D2C92E893F72A8AD,ð,stan1288,234,yes,new phoneme,to be checked,Have to check the ð
707,kumi1248,8A61A9B6039DB852CE150BEC6198AFE5,ɛ,stan1288,234,yes,new phoneme,to be checked,Have to check the ð
708,kumi1248,E12BC6D5BBF9272E866810A376DEEF52,ɛː,stan1288,234,yes,new phoneme,to be checked,Have to check the ð
709,kumi1248,86E80A7DA80F7F58CA76F85BACA48F86,f,stan1288,234,yes,new phoneme,to be checked,
710,kumi1248,ECC959553F23387998DAF88D69D7736C,ɡ,stan1288,234,yes,new phoneme,to be checked,
711,kumi1248,5AC0158A367D59E8C16A876321E578AB,o,stan1288,234,yes,new phoneme,to be checked,Have to check the ð
712,kumi1248,08F6CE9332919F91E699096D433AC8BB,oː,stan1288,234,yes,new phoneme,to be checked,Have to check the ð
713,kumi1248,033ACAA664F151FC56BC9595526BCFA4,v,stan1288,234,yes,new phoneme,to be checked,
714,tlac1235,795215076D89B5B17C0D147BE5C341E3,ɾ,stan1288,235,mostly,new phoneme,to be checked,
715,tond1251,C7364BE7F76504D8DE329FFF30C42424,d̠ʒ,"mala1481,indo1316",236,yes,new phoneme,affricate,
716,tond1251,86E80A7DA80F7F58CA76F85BACA48F86,f,dutc1256,236,yes,new phoneme,no,
717,tond1251,ECC959553F23387998DAF88D69D7736C,ɡ,"mala1481,indo1316",236,no,phonologization of allophone,no,"rare and marginally phonemic in native phonology, originally probably an allophone of /ɰ/"
718,tond1251,E7FBD92350B3CA8B7B5D77E36A607068,h,"mala1481,indo1316,dutc1256",236,yes,new phoneme,no,
719,tond1251,1348048F53951A5E29ABA6D5360925BA,t̠ʃ,"mala1481,indo1316",236,yes,new phoneme,affricate,
720,tond1251,033ACAA664F151FC56BC9595526BCFA4,v,dutc1256,236,no,phonologization of allophone,no,allophone of /w/ in native phonology
721,toto1305,86E80A7DA80F7F58CA76F85BACA48F86,f,stan1288,237,yes,new phoneme,no,
722,jeme1245,86E80A7DA80F7F58CA76F85BACA48F86,f,stan1288,238,yes,new phoneme,no,Source language: Spanish?
723,jeme1245,795215076D89B5B17C0D147BE5C341E3,ɾ,stan1288,238,yes,new phoneme,to be checked,Source language: Spanish?
724,tsha1245,17B1CFA69C0C6AB5362FFDB585C0C7DC,dz,"dzon1239,clas1254",239,yes,to be checked,to be checked,often nativised as [z]
725,tsha1245,A5176F73648084056F9A091440AB3FBB,ʝ,"dzon1239,clas1254",239,yes,to be checked,to be checked,native [ʝ] exists in some dialects
726,tsha1245,1F0C89A7E99CD5113AA994AD2CC86CBC,ɬ,"dzon1239,clas1254",239,yes,to be checked,to be checked,often nativised as [l]
727,tuni1252,694212B746622E482E0E58D50036100E,b,,241,unknown,to be checked,to be checked,"(limited,loan)"
728,tuni1252,E6253384902D489FDB1FE487B7ED4AB2,d,,241,unknown,to be checked,to be checked,"(limited,loan)"
729,tuni1252,ECC959553F23387998DAF88D69D7736C,ɡ,,241,unknown,to be checked,to be checked,"(limited,loan)"
730,turk1303,86E80A7DA80F7F58CA76F85BACA48F86,f,west2369,242,yes,other distributional change,unknown,
731,turk1303,DAC6AC8BCA2D24EFF188A7129D280801,ʒ,west2369,242,yes,other distributional change,unknown,
732,nucl1301,DAC6AC8BCA2D24EFF188A7129D280801,ʒ,"west2369,stan1290",243,yes,to be checked,to be checked,
733,turk1304,852A220443D41F0A63671A2F4DEC9788,c,,244,yes,to be checked,to be checked,
734,turk1304,86E80A7DA80F7F58CA76F85BACA48F86,f,,244,yes,to be checked,to be checked,
735,turk1304,7FF174469DAC4E61520F4E1610B2F088,s,,244,yes,to be checked,to be checked,
736,turk1304,11BA86428BB2A632682677515F0DED9A,ʃː,,244,yes,to be checked,to be checked,
737,turk1304,033ACAA664F151FC56BC9595526BCFA4,v,,244,yes,to be checked,to be checked,
738,turk1304,F62AFB705D2A2D30BB41CF3FBE917891,x,,244,yes,to be checked,to be checked,
739,turk1304,E77FDA2EAABA78B3E55A968B2257CF26,z,,244,yes,to be checked,to be checked,
740,turk1304,DAC6AC8BCA2D24EFF188A7129D280801,ʒ,,244,yes,to be checked,to be checked,
741,turo1239,C7364BE7F76504D8DE329FFF30C42424,d̠ʒ,,245,yes,to be checked,to be checked,
742,turo1239,1FCBA2F74274FF6CBC8636C9BAB66A2F,dˤ,,245,yes,to be checked,to be checked,
743,turo1239,47291C67010B4DBEAA93DB31BA0ABD0B,ðˤ,,245,yes,to be checked,to be checked,
744,turo1239,1348048F53951A5E29ABA6D5360925BA,t̠ʃ,,245,yes,to be checked,to be checked,
745,turo1239,DAC6AC8BCA2D24EFF188A7129D280801,ʒ,,245,yes,to be checked,to be checked,
746,tzut1248,694212B746622E482E0E58D50036100E,b,stan1288,246,yes,new phoneme,to be checked,
747,tzut1248,E6253384902D489FDB1FE487B7ED4AB2,d,stan1288,246,yes,new phoneme,to be checked,
748,tzut1248,ECC959553F23387998DAF88D69D7736C,ɡ,stan1288,246,yes,new phoneme,to be checked,
749,tzel1254,694212B746622E482E0E58D50036100E,b,,247,yes,to be checked,to be checked,(loan)
750,tzel1254,E6253384902D489FDB1FE487B7ED4AB2,d,,247,yes,to be checked,to be checked,(loan)
751,tzel1254,86E80A7DA80F7F58CA76F85BACA48F86,f,,247,yes,to be checked,to be checked,(loan)
752,tzel1254,ECC959553F23387998DAF88D69D7736C,ɡ,,247,yes,to be checked,to be checked,(loan)
753,tzel1254,5D1D7FB69E1A3C0C60001FBC0C19ED87,r,,247,yes,to be checked,to be checked,(loan)
754,udmu1245,86E80A7DA80F7F58CA76F85BACA48F86,f,russ1263,248,yes,other distributional change,unknown,
755,udmu1245,106C7FE93D986D037407524D08F3599A,ts,russ1263,248,yes,other distributional change,unknown,
756,udmu1245,F62AFB705D2A2D30BB41CF3FBE917891,x,russ1263,248,yes,other distributional change,unknown,
757,ughe1237,501394D0E2658752D9DA624E7DEBE14B,w,"stan1293,rovi1238",249,yes,new phoneme,no,uncommon
758,uigh1240,C7364BE7F76504D8DE329FFF30C42424,d̠ʒ,"stan1318,taji1245",250,yes,new phoneme,no,"allophone /ʒ/. Source languages: Arabic, Russian Tajik"
759,uigh1240,199408E3D0668F10F475143F0E8CC0CB,e,"russ1263,mand1415",250,no,new phoneme,no,appears in proper names
760,uigh1240,86E80A7DA80F7F58CA76F85BACA48F86,f,"russ1263,mand1415,stan1318",250,yes,new phoneme,no,
761,uigh1240,106C7FE93D986D037407524D08F3599A,ts,russ1263,250,yes,new phoneme,no,uncommon
762,uigh1240,033ACAA664F151FC56BC9595526BCFA4,v,russ1263,250,yes,new phoneme,no,"uncommon, usually /w/"
763,uigh1240,0844E3AEAF1C8E3837465942B92FE4C5,ʔ,stan1318,250,yes,new phoneme,no,
764,uigh1240,24934115EB451EB20C91AC9D2AD62537,χ,stan1318,250,yes,new phoneme,no,in some dialects phoneme appears as an allophone of native /h/.
765,ukra1253,17B1CFA69C0C6AB5362FFDB585C0C7DC,dz,,251,mostly,new phoneme,no,Also in onomatopoeic words.
766,ukra1253,359D8C5FEAA18466059F2427790039DC,dzʲ,,251,mostly,new phoneme,no,Also in onomatopoeic words.
767,ukra1253,86E80A7DA80F7F58CA76F85BACA48F86,f,mode1248,251,mostly,new phoneme,no,Also in onomatopoeic words. Other source languages as well
768,ukra1253,ECC959553F23387998DAF88D69D7736C,ɡ,"stan1295,stan1290,stan1293",251,mostly,new phoneme,to be checked,Proto-Slavic /g/ has become /h/ as result of a regular sound change in Ukrainian but gets reintroduced by the loanwords (mostly names) from Western European languages. Also in onomatopoeic words?
769,hert1241,55F94F929CDB58CDE9BE8333787E3A31,ʕ,,252,yes,unknown,to be checked,
770,urar1246,ECC959553F23387998DAF88D69D7736C,ɡ,stan1288,253,yes,new phoneme,no,
771,urar1246,5AC0158A367D59E8C16A876321E578AB,o,stan1288,253,no,phonologization of allophone,no,/o/ appears natively as an allophone of /u/
772,urar1246,2D6FB64B3CDC3549EF11DB98A66A9EAD,p,stan1288,253,yes,new phoneme,no,
773,urar1246,9E7CDEEE9F0DE43C10181AE483F62CBD,ʃ,,253,no,new phoneme,no,phoneme appears in several native words
774,nort2690,1883B4EB79FD08129F5AFD246D136228,ɕː,russ1263,254,yes,other distributional change,unknown,
775,nort2690,106C7FE93D986D037407524D08F3599A,ts,russ1263,254,yes,other distributional change,unknown,
776,vafs1240,0844E3AEAF1C8E3837465942B92FE4C5,ʔ,,255,yes,unknown,to be checked,
777,waim1255,7FF174469DAC4E61520F4E1610B2F088,s,,256,unknown,unknown,to be checked,"(limited,loan)"
778,wano1243,ECC959553F23387998DAF88D69D7736C,ɡ,papu1250,257,yes,new phoneme,no,native /k/ has a voiced prenasalized allophone [ŋg]
779,wano1243,03413638BD1DFC7AEF53192FEF71F017,l,papu1250,257,yes,new phoneme,lateral,"has alllphones /ɗ/, /ɾ/. both appear in native phonology"
780,want1252,C7364BE7F76504D8DE329FFF30C42424,d̠ʒ,"stan1293,tokp1240",258,yes,new phoneme,affricate,
781,want1252,86E80A7DA80F7F58CA76F85BACA48F86,f,"stan1293,tokp1240",258,yes,new phoneme,no,
